User,Reaction Type,Reaction Date
1603,Like,1588162263
656,Emoticon,1588165587
7241,Like,1588160399
516,Comment,1588163144
665,Emoticon,1588164414
4742,Like,1588163153
666,Comment,1588166866
4160,Like,1588166794
788,Like,1588167071
668,Comment,1588163467
2792,Like,1588163197
4351,Comment,1588167479
7810,Comment,1588165543
8285,Comment,1588168164
658,Emoticon,1588167103
8592,Comment,1588166902
2473,Like,1588167100
4740,Comment,1588167143
706,Emoticon,1588165399
1792,Comment,1588162923
676,Comment,1588163463
2096,Emoticon,1588168028
7821,Comment,1588164705
7124,Like,1588164229
7821,Comment,1588163198
665,Like,1588163489
833,Comment,1588169778
73,Emoticon,1588161688
701,Emoticon,1588166724
5145,Comment,1588162908
643,Comment,1588167690
9139,Emoticon,1588164552
637,Emoticon,1588165586
9139,Comment,1588167314
74,Emoticon,1588164009
5013,Emoticon,1588167128
731,Emoticon,1588163900
734,Comment,1588167335
6071,Like,1588169897
692,Emoticon,1588162203
1603,Emoticon,1588163994
7812,Comment,1588166962
7814,Emoticon,1588165764
72,Comment,1588168640
7508,Emoticon,1588165010
4902,Emoticon,1588164425
698,Comment,1588165276
4902,Like,1588163632
2963,Like,1588165879
6572,Like,1588166794
8222,Emoticon,1588164299
653,Like,1588164781
8948,Comment,1588165538
8647,Emoticon,1588166225
71,Comment,1588165697
71,Emoticon,1588166066
8592,Comment,1588164585
653,Like,1588161960
696,Like,1588162835
1074,Comment,1588165198
6204,Emoticon,1588165467
415,Emoticon,1588162735
72,Emoticon,1588168888
4018,Comment,1588163087
7815,Comment,1588168024
7817,Like,1588166873
764,Emoticon,1588165393
635,Like,1588165537
1931,Like,1588164437
8285,Like,1588163208
718,Like,1588165179
660,Comment,1588167344
6944,Comment,1588166628
6525,Like,1588164929
4902,Comment,1588164913
697,Emoticon,1588164052
1440,Emoticon,1588165854
4273,Like,1588162078
644,Emoticon,1588162688
71,Emoticon,1588166711
7378,Like,1588164474
7815,Emoticon,1588165836
4727,Emoticon,1588164227
287,Emoticon,1588163795
690,Comment,1588166053
677,Like,1588168208
5313,Comment,1588166413
8222,Emoticon,1588163687
699,Like,1588166989
686,Like,1588167490
710,Like,1588163638
3741,Comment,1588165049
5249,Emoticon,1588163315
650,Emoticon,1588162925
703,Like,1588165490
5313,Comment,1588163769
1887,Comment,1588164471
721,Emoticon,1588166025
73,Like,1588167251
635,Comment,1588166036
6525,Like,1588166209
2930,Like,1588167601
516,Emoticon,1588163006
2141,Like,1588166567
664,Emoticon,1588165085
5145,Emoticon,1588167816
5921,Like,1588159970
7813,Emoticon,1588167869
730,Comment,1588164587
9139,Emoticon,1588165297
8682,Like,1588162654
671,Comment,1588163348
721,Emoticon,1588166110
2771,Comment,1588167255
9087,Comment,1588166211
658,Comment,1588163926
684,Like,1588165644
652,Emoticon,1588162484
717,Emoticon,1588167392
687,Comment,1588166512
2957,Emoticon,1588162674
1946,Emoticon,1588167574
708,Like,1588168827
8727,Comment,1588163276
8647,Comment,1588166806
8160,Like,1588163560
6071,Like,1588168659
711,Comment,1588163482
7677,Emoticon,1588162803
655,Emoticon,1588160939
5145,Comment,1588168922
2702,Like,1588163507
720,Like,1588161809
1509,Like,1588162460
4273,Emoticon,1588164644
7604,Emoticon,1588158822
2957,Comment,1588164936
651,Like,1588164243
701,Like,1588163417
6572,Comment,1588168815
672,Emoticon,1588165446
68,Emoticon,1588159190
67,Like,1588163789
7378,Like,1588167354
663,Emoticon,1588164255
1931,Emoticon,1588167507
3558,Emoticon,1588165381
1509,Comment,1588163628
7950,Like,1588166713
788,Like,1588165728
4395,Comment,1588164808
719,Like,1588165266
65,Like,1588169084
8647,Emoticon,1588166889
681,Comment,1588163018
6525,Emoticon,1588168296
704,Like,1588165957
714,Comment,1588161784
8019,Like,1588161675
685,Emoticon,1588162680
671,Comment,1588165869
688,Like,1588168125
7215,Like,1588167810
728,Like,1588165648
7045,Like,1588166793
674,Like,1588162863
659,Comment,1588164535
635,Like,1588164144
788,Like,1588167409
2963,Like,1588164492
4727,Comment,1588167443
666,Like,1588162445
643,Like,1588168111
733,Comment,1588163178
8682,Emoticon,1588163350
2096,Emoticon,1588166867
714,Like,1588168958
635,Emoticon,1588166382
8592,Like,1588164418
415,Emoticon,1588164845
3390,Emoticon,1588163908
7190,Emoticon,1588164505
686,Emoticon,1588162923
699,Emoticon,1588166503
4423,Comment,1588165204
1931,Emoticon,1588168012
5249,Comment,1588166571
663,Comment,1588166718
6071,Comment,1588163209
734,Like,1588165199
7816,Emoticon,1588166464
729,Like,1588163100
5013,Comment,1588165481
7810,Comment,1588164047
674,Comment,1588166086
764,Like,1588163931
701,Like,1588169859
654,Comment,1588162893
71,Emoticon,1588165773
704,Emoticon,1588166052
2792,Comment,1588165076
731,Comment,1588161278
710,Comment,1588162916
701,Comment,1588166324
714,Comment,1588166002
720,Like,1588166053
3611,Like,1588163914
2957,Like,1588166099
3808,Comment,1588165500
2400,Like,1588164061
689,Comment,1588166470
6011,Emoticon,1588164573
465,Emoticon,1588163982
1946,Emoticon,1588166588
764,Like,1588169675
7124,Like,1588165610
706,Like,1588164556
713,Like,1588167082
4264,Emoticon,1588167734
3390,Comment,1588158729
66,Like,1588164012
6944,Like,1588163772
671,Comment,1588165921
648,Like,1588163953
679,Like,1588166422
8642,Comment,1588165264
7508,Comment,1588169274
3753,Emoticon,1588164800
788,Like,1588165620
649,Emoticon,1588166303
699,Like,1588165282
640,Comment,1588160141
734,Comment,1588163109
712,Comment,1588162749
681,Like,1588167917
723,Comment,1588166989
709,Like,1588166522
641,Comment,1588161512
2792,Emoticon,1588162080
688,Comment,1588167752
2974,Emoticon,1588166098
7811,Comment,1588163517
6007,Like,1588163159
4351,Comment,1588168242
516,Emoticon,1588167430
723,Comment,1588165081
2771,Like,1588162797
4620,Comment,1588162915
666,Emoticon,1588165739
67,Comment,1588166274
2957,Emoticon,1588161245
2395,Emoticon,1588166701
7821,Comment,1588162559
8222,Emoticon,1588163401
4423,Comment,1588164981
659,Like,1588168033
641,Like,1588163848
5921,Like,1588165285
729,Comment,1588167128
652,Emoticon,1588164948
8019,Emoticon,1588165939
644,Like,1588164933
737,Comment,1588161595
5145,Emoticon,1588165451
682,Emoticon,1588165317
9139,Emoticon,1588167477
7241,Like,1588165209
705,Comment,1588164833
3592,Emoticon,1588168467
652,Emoticon,1588164253
3753,Emoticon,1588165550
9087,Comment,1588166051
683,Like,1588162535
709,Comment,1588162328
74,Like,1588166716
698,Emoticon,1588163301
1167,Emoticon,1588161171
8727,Like,1588164197
4620,Comment,1588163027
4273,Like,1588166513
7241,Emoticon,1588161941
737,Emoticon,1588165687
7215,Comment,1588165654
655,Like,1588164145
651,Comment,1588163791
2771,Emoticon,1588164605
7190,Comment,1588164525
731,Emoticon,1588161356
7215,Like,1588163415
5013,Like,1588167176
2963,Comment,1588165915
67,Comment,1588164924
663,Emoticon,1588166331
659,Comment,1588161284
3611,Emoticon,1588166016
415,Emoticon,1588164551
1603,Comment,1588166903
6525,Emoticon,1588164651
788,Like,1588163038
8948,Like,1588165894
287,Comment,1588161857
4160,Like,1588162368
8948,Like,1588164270
1500,Comment,1588166760
6890,Like,1588167680
730,Comment,1588163661
694,Emoticon,1588166631
705,Emoticon,1588162955
2096,Comment,1588167716
686,Emoticon,1588163486
2141,Like,1588169757
733,Comment,1588163820
675,Emoticon,1588167179
7815,Emoticon,1588163349
2792,Emoticon,1588163646
683,Emoticon,1588167432
708,Like,1588165522
700,Emoticon,1588172624
716,Like,1588164663
2473,Like,1588163327
9087,Comment,1588167059
72,Like,1588164577
5313,Comment,1588166656
2771,Emoticon,1588165446
676,Emoticon,1588166538
712,Emoticon,1588165594
659,Like,1588167560
6525,Like,1588162537
646,Like,1588169836
5521,Comment,1588162184
660,Like,1588162428
2702,Like,1588164911
69,Like,1588166379
650,Comment,1588165163
684,Comment,1588165426
7821,Comment,1588167763
1931,Comment,1588164713
1167,Emoticon,1588164242
694,Emoticon,1588163637
698,Like,1588163110
7817,Emoticon,1588164855
3741,Comment,1588164759
678,Emoticon,1588164845
67,Comment,1588162830
3402,Comment,1588159975
1595,Comment,1588166588
5249,Comment,1588164539
833,Emoticon,1588169321
7813,Emoticon,1588164887
3390,Emoticon,1588166198
17,Like,1588167684
4160,Like,1588167530
68,Like,1588167806
691,Like,1588163767
648,Like,1588168502
1603,Emoticon,1588164930
8948,Comment,1588165845
728,Like,1588168148
680,Like,1588165828
725,Comment,1588165313
701,Like,1588165230
671,Emoticon,1588166302
1792,Like,1588163730
712,Comment,1588161647
674,Like,1588165438
653,Emoticon,1588165157
8019,Like,1588166119
8592,Emoticon,1588160956
647,Comment,1588163355
671,Comment,1588169306
639,Emoticon,1588164917
668,Like,1588168661
4902,Comment,1588165022
7045,Comment,1588167366
17,Emoticon,1588166423
728,Comment,1588161134
5679,Comment,1588167333
2473,Comment,1588164633
4740,Like,1588163399
657,Like,1588165082
516,Emoticon,1588166659
4750,Like,1588166056
7508,Emoticon,1588168826
5013,Like,1588162714
659,Emoticon,1588167689
6572,Emoticon,1588165048
6944,Comment,1588165169
655,Comment,1588167494
1931,Comment,1588165406
719,Comment,1588165008
8160,Like,1588164183
646,Like,1588165170
7241,Emoticon,1588165863
2753,Comment,1588163998
287,Emoticon,1588165689
698,Like,1588166049
287,Emoticon,1588162371
733,Comment,1588165043
73,Comment,1588163490
7241,Comment,1588163610
6890,Comment,1588169361
68,Emoticon,1588162303
1946,Emoticon,1588164303
6715,Comment,1588165007
3741,Comment,1588162832
17,Emoticon,1588164824
2771,Like,1588161785
685,Emoticon,1588167705
3808,Emoticon,1588164923
4740,Comment,1588168539
705,Emoticon,1588168006
655,Comment,1588165615
6890,Comment,1588165490
5521,Like,1588164267
688,Emoticon,1588166870
681,Emoticon,1588167625
640,Emoticon,1588169383
415,Comment,1588162620
645,Comment,1588165073
732,Like,1588164090
7815,Like,1588164777
642,Like,1588167006
733,Emoticon,1588165179
657,Comment,1588166032
1167,Comment,1588163953
7817,Emoticon,1588163924
715,Like,1588164538
734,Comment,1588167255
788,Comment,1588164287
4742,Like,1588166289
636,Emoticon,1588163922
2792,Emoticon,1588164715
689,Emoticon,1588163895
5164,Emoticon,1588166379
709,Comment,1588169736
676,Emoticon,1588168530
7190,Emoticon,1588166015
703,Comment,1588166567
2957,Emoticon,1588170257
726,Emoticon,1588163435
682,Comment,1588166948
1518,Comment,1588166364
709,Like,1588161814
702,Comment,1588163778
711,Emoticon,1588164498
8019,Comment,1588168774
7950,Emoticon,1588162703
6071,Like,1588167728
701,Emoticon,1588162360
695,Like,1588165838
5313,Like,1588163577
8592,Comment,1588164024
68,Like,1588166057
731,Like,1588165749
660,Emoticon,1588167207
702,Emoticon,1588164718
9139,Like,1588167179
668,Emoticon,1588166770
2963,Emoticon,1588162288
719,Comment,1588164146
4273,Like,1588164340
692,Comment,1588164211
694,Comment,1588162629
649,Emoticon,1588167359
8729,Comment,1588163725
707,Like,1588163843
1518,Comment,1588165940
4620,Like,1588166733
712,Emoticon,1588163734
685,Comment,1588169497
3741,Emoticon,1588161156
71,Emoticon,1588167904
5521,Like,1588165465
652,Emoticon,1588164551
666,Comment,1588166455
673,Comment,1588164905
69,Comment,1588167214
1440,Like,1588160773
2753,Like,1588163019
678,Comment,1588164277
2466,Comment,1588163670
688,Comment,1588165769
721,Comment,1588168032
644,Like,1588162566
705,Emoticon,1588164073
6890,Emoticon,1588165583
69,Comment,1588165166
4423,Like,1588163819
6525,Emoticon,1588165139
652,Like,1588164882
660,Emoticon,1588162591
664,Comment,1588166916
7677,Like,1588164069
634,Emoticon,1588164024
709,Like,1588161757
651,Comment,1588166794
6944,Emoticon,1588162724
707,Comment,1588165728
650,Comment,1588163687
2096,Like,1588168619
680,Comment,1588167892
648,Emoticon,1588164339
675,Like,1588164550
4591,Comment,1588164004
733,Comment,1588166149
8647,Like,1588167645
673,Emoticon,1588167656
1931,Comment,1588163050
808,Emoticon,1588166443
4915,Emoticon,1588167904
9087,Like,1588166396
2957,Like,1588163750
2400,Emoticon,1588161763
7215,Emoticon,1588164426
726,Comment,1588164719
6525,Like,1588162203
682,Like,1588168197
5921,Emoticon,1588162846
5521,Comment,1588166783
2771,Comment,1588165043
7950,Like,1588161303
646,Like,1588167025
4727,Like,1588163770
723,Comment,1588164339
4915,Emoticon,1588163711
5837,Like,1588165566
7817,Comment,1588164093
4591,Like,1588163686
711,Comment,1588163767
2141,Comment,1588162436
2812,Emoticon,1588164012
724,Comment,1588167503
703,Comment,1588164188
2238,Comment,1588164895
7814,Comment,1588162064
4591,Emoticon,1588164178
730,Like,1588164398
655,Comment,1588160699
75,Emoticon,1588167666
684,Emoticon,1588165820
727,Emoticon,1588163842
1595,Comment,1588165734
5013,Like,1588166326
712,Comment,1588163978
2753,Like,1588164805
3753,Like,1588167768
1509,Emoticon,1588162017
5013,Emoticon,1588161035
2957,Like,1588165562
7821,Emoticon,1588167221
9139,Emoticon,1588161964
720,Emoticon,1588165423
70,Like,1588162920
118,Comment,1588166565
648,Like,1588163526
6715,Like,1588166763
3741,Like,1588163485
674,Comment,1588165072
638,Like,1588167439
718,Emoticon,1588166703
5187,Like,1588165981
641,Like,1588165628
716,Like,1588165166
1074,Comment,1588165432
7270,Emoticon,1588169771
118,Comment,1588164463
7270,Like,1588164313
653,Like,1588162332
6944,Emoticon,1588167805
8647,Emoticon,1588168990
1887,Comment,1588167364
7190,Emoticon,1588166424
651,Emoticon,1588167770
682,Comment,1588165097
8647,Like,1588163630
3611,Like,1588166158
717,Emoticon,1588164564
2812,Emoticon,1588166863
118,Like,1588163234
7124,Emoticon,1588165772
657,Comment,1588163606
4742,Like,1588165670
639,Comment,1588164380
664,Emoticon,1588168585
73,Emoticon,1588162318
5052,Like,1588166308
118,Emoticon,1588167574
8222,Comment,1588165954
8642,Emoticon,1588163589
649,Like,1588167136
465,Like,1588163560
6715,Emoticon,1588165678
7815,Emoticon,1588163235
2812,Comment,1588165342
1931,Like,1588166051
712,Like,1588165142
700,Emoticon,1588164034
3741,Comment,1588167733
647,Emoticon,1588168063
4351,Comment,1588164080
415,Emoticon,1588167010
684,Like,1588164291
7813,Comment,1588164570
654,Like,1588165274
697,Emoticon,1588164015
691,Comment,1588168636
8647,Emoticon,1588165675
808,Comment,1588164325
70,Like,1588163848
8019,Comment,1588164451
415,Comment,1588168089
5187,Emoticon,1588167091
5249,Comment,1588163439
639,Like,1588167719
8682,Comment,1588167543
681,Like,1588168434
648,Comment,1588167631
4740,Like,1588163864
5164,Emoticon,1588161938
6944,Like,1588167362
2963,Like,1588167525
6572,Emoticon,1588164860
7812,Like,1588164264
7814,Like,1588165007
2792,Comment,1588165195
118,Comment,1588165274
2930,Like,1588164546
668,Comment,1588167819
694,Emoticon,1588162235
7124,Like,1588162580
658,Comment,1588165820
5679,Comment,1588167773
635,Like,1588162289
2400,Emoticon,1588166130
736,Comment,1588166301
1603,Like,1588159965
672,Emoticon,1588165431
6204,Emoticon,1588165719
666,Emoticon,1588164320
6890,Comment,1588164478
641,Emoticon,1588167597
688,Like,1588163615
666,Emoticon,1588164218
4620,Comment,1588161423
7817,Like,1588169662
634,Emoticon,1588165095
5187,Like,1588169176
677,Comment,1588164539
4915,Like,1588164812
4273,Comment,1588161738
4740,Like,1588166887
6007,Comment,1588165604
716,Like,1588164525
648,Comment,1588165103
7816,Comment,1588164526
660,Comment,1588168773
635,Like,1588165981
7814,Emoticon,1588165301
6007,Emoticon,1588165430
7816,Emoticon,1588167889
2702,Like,1588164233
638,Like,1588170603
7124,Like,1588165814
5679,Like,1588167101
712,Comment,1588165949
649,Emoticon,1588163525
5921,Like,1588164379
4264,Emoticon,1588164020
659,Comment,1588165461
649,Emoticon,1588163856
4395,Like,1588167033
2096,Like,1588165215
808,Comment,1588168328
681,Like,1588167466
689,Comment,1588163901
719,Like,1588162022
5013,Comment,1588166340
5187,Comment,1588166499
665,Emoticon,1588165198
666,Emoticon,1588168807
7124,Emoticon,1588163890
1946,Comment,1588163561
648,Comment,1588164565
6572,Emoticon,1588167116
668,Comment,1588165831
516,Comment,1588163674
4591,Like,1588164062
682,Emoticon,1588164204
702,Like,1588162818
75,Like,1588164097
1167,Emoticon,1588168259
653,Like,1588168294
2141,Like,1588165098
3402,Like,1588166659
3390,Emoticon,1588167015
680,Like,1588163904
7814,Emoticon,1588162872
642,Emoticon,1588165176
69,Comment,1588163873
661,Comment,1588162376
702,Comment,1588164138
4620,Emoticon,1588167361
731,Emoticon,1588165396
683,Like,1588164856
721,Emoticon,1588164674
2930,Comment,1588160419
5921,Like,1588166168
712,Comment,1588164345
2930,Emoticon,1588164114
707,Emoticon,1588165387
8948,Emoticon,1588164847
667,Emoticon,1588165554
667,Like,1588164311
7811,Like,1588164212
3558,Like,1588164432
6071,Emoticon,1588167462
118,Like,1588167512
3592,Like,1588166683
3402,Comment,1588164853
75,Like,1588162788
4591,Emoticon,1588166495
1595,Emoticon,1588167109
1509,Like,1588167010
1887,Like,1588160985
7813,Emoticon,1588162985
725,Like,1588165761
287,Like,1588161477
1509,Emoticon,1588166019
735,Comment,1588164938
2105,Like,1588162824
3558,Like,1588167166
3753,Like,1588168446
8222,Comment,1588162658
833,Emoticon,1588162358
725,Emoticon,1588165795
2400,Comment,1588166354
1074,Like,1588167612
634,Emoticon,1588164535
9087,Like,1588165895
7814,Emoticon,1588164088
674,Comment,1588165370
6988,Like,1588166989
4727,Emoticon,1588162502
728,Emoticon,1588168672
736,Comment,1588167841
7821,Like,1588165969
666,Comment,1588166488
5837,Comment,1588166192
1616,Comment,1588164314
1887,Comment,1588164683
2753,Emoticon,1588163761
700,Emoticon,1588168421
2549,Emoticon,1588165998
681,Emoticon,1588162796
641,Like,1588165549
685,Comment,1588169159
8592,Like,1588161365
710,Emoticon,1588162510
709,Emoticon,1588163343
2753,Comment,1588164437
649,Comment,1588164945
3741,Comment,1588164459
2812,Comment,1588164894
653,Like,1588167411
17,Comment,1588167797
7815,Like,1588161856
7812,Like,1588162454
662,Like,1588164749
7270,Emoticon,1588166796
7738,Like,1588163892
4620,Like,1588162447
6011,Like,1588166893
679,Comment,1588163237
667,Comment,1588165068
5187,Emoticon,1588166370
1167,Like,1588162716
719,Comment,1588162710
7270,Comment,1588161756
5921,Comment,1588165088
731,Comment,1588168871
658,Like,1588162864
808,Emoticon,1588164470
693,Comment,1588164701
2753,Like,1588166235
6204,Comment,1588164279
703,Like,1588166706
644,Comment,1588165292
7812,Emoticon,1588164274
713,Comment,1588166715
516,Comment,1588165084
8285,Like,1588164733
118,Like,1588165725
